geometrie_wkt,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,linien
"MULTILINESTRING ((12.128742960039553 54.073634822125356,12.129439257332464 54.073485265120127,12.12965720567446 54.073464452221877,12.129879120974199 54.073463044604786,12.130081694005236 54.073482325511478,12.130288126307512 54.073526673094626,12.130477089471698 54.073586046049364,12.130660331646428 54.073669417788309,12.131426707959479 54.074084189576574,12.132561748746637 54.074746926274337,12.132705978600788 54.074805086960595,12.132865770262471 54.074842741997699,12.133033194439092 54.074863135086829,12.133204581880946 54.074861777214394,12.133367974840775 54.074843264529036,12.133523625172735 54.074807596783458,12.133657785269799 54.07475137457012,12.13378396137591 54.074681412367696,12.13667945176088 54.072722154130865))",53dca902-9999-11e5-96a3-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26
"MULTILINESTRING ((12.13667945176088 54.072722154130865,12.137263699882894 54.072312262042878,12.137300890055286 54.072278791321288,12.137316436140875 54.072254600978098,12.137318357172392 54.072225753419524,12.137306554150946 54.072200426105717,12.136028885647658 54.070543403945955))",53dcb53c-9999-11e5-96a6-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26
"MULTILINESTRING ((12.138086788368291 54.069906550500185,12.138068734922999 54.070503787318422,12.138042299034948 54.070587657954505,12.137876346830913 54.070892926314919,12.137867777984159 54.070968958519472,12.137890164116484 54.071031745675647,12.137946043452066 54.071086676513723,12.138390802792236 54.071560272052835,12.138435520662345 54.071630941169673,12.13846028091932 54.071725176817218,12.138456105803719 54.071795902198978,12.138409559535379 54.071857510528105,12.138327333842438 54.071913947941937,12.138222907344881 54.071963761103305,12.137486503939529 54.07220040026629,12.137315309420655 54.072256848788236))",53dcb9b0-9999-11e5-96a7-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26
"MULTILINESTRING ((12.135291315389201 54.069526021072008,12.137724944335178 54.069541590602626,12.137852007112251 54.069555912656881,12.137963405824541 54.069596402094511,12.138025939942318 54.069644765421593,12.138066257695229 54.069719303768863,12.138086792841797 54.069907898409845))",53dcbdc0-9999-11e5-96a8-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26
"MULTILINESTRING ((12.127215888142773 54.081351720806566,12.127306444660507 54.081452898125271,12.127417517206299 54.081544438538508,12.127516126942959 54.081599778158029,12.127643304419298 54.08164061979668,12.127778756572107 54.08166698492245,12.127918183144121 54.081674115458277,12.128065883813857 54.08166667957429,12.128201172883795 54.081640026526379,12.128311697665563 54.08159407967252,12.128424969624479 54.081539862589935))",53dccf0e-9999-11e5-96ac-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27
"MULTILINESTRING ((12.117947679149369 54.085302009630588,12.116374012663178 54.084852980616681,12.116030325092773 54.084739189484544,12.115776287310631 54.084634117469491,12.115556960086098 54.084499806835154,12.11538244364103 54.084341999169368,12.115130919984015 54.084096381164194,12.115021514780071 54.083962323727924,12.114963303297895 54.083834237943407,12.114651340906578 54.083015904174125,12.114490411470198 54.082707745162445,12.114290881050941 54.082387491399452,12.113974335178831 54.081911529629728,12.113871581712692 54.08171752765751,12.113768845608886 54.081483447664169,12.113686529526408 54.081249348276238,12.113628019795474 54.081009205663335,12.113620660816428 54.080853034551879,12.113633007209275 54.080712570461579,12.11369471931452 54.080556693518112,12.113745519359927 54.080466604966212))",53dcd3aa-9999-11e5-96ad-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27
"MULTILINESTRING ((12.113745508300248 54.080462561240545,12.11413250849783 54.080023853638103,12.114933538815656 54.079176332420609,12.11546300057357 54.078625337903745,12.115690532708571 54.078412957841927,12.116050496335465 54.078100434525496,12.116454582063882 54.077793708357689,12.116831820949972 54.077533195371473,12.117225937095013 54.077270508080872,12.11774243599568 54.076967801525086,12.118275980828429 54.076679004406394,12.118806361654483 54.076432262916093,12.119884136204659 54.075988808434218,12.120458717745628 54.075780026711072))",53dcd7ba-9999-11e5-96ae-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27
"MULTILINESTRING ((12.132433406906998 54.079006203606284,12.132763428259892 54.078945812760352))",53dcdf94-9999-11e5-96b0-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27-F2
"MULTILINESTRING ((12.128680778410844 54.081357621079597,12.128428744537363 54.081537791761214))",53dce386-9999-11e5-96b1-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27-F2
"MULTILINESTRING ((12.128686827622662 54.081357345025765,12.131266794732964 54.079557790150908))",53dce764-9999-11e5-96b2-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27-F2
"MULTILINESTRING ((12.131280013885521 54.079553102960915,12.131777056114489 54.079219085896717,12.131919739962695 54.079142907226412,12.132110203364734 54.079070629796021,12.132270028046284 54.079034419956436,12.132433419782505 54.079010247330096))",53dcebba-9999-11e5-96b3-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27-F2
"MULTILINESTRING ((12.128750328298439 54.076992736187549,12.128810971011006 54.077040656965032,12.128823229594214 54.07709222397569,12.129331729760109 54.077203734798935,12.129604270750361 54.077304894365739,12.129686093626587 54.077354589094355,12.12971346585601 54.077402545281579,12.129704563700141 54.077457729452398,12.12966841081735 54.077503956915656,12.129475264763228 54.077644707365586,12.129396743070282 54.077683971197423,12.129324198662923 54.077700044449351,12.129239505467371 54.077700135478274,12.129157776199017 54.077680633597424,12.128966913177583 54.077582979912613,12.128875961347429 54.077515502027651))",53dd02ee-9999-11e5-96b6-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26-27-49
"MULTILINESTRING ((12.128750708611825 54.076993454667409,12.129434578760796 54.076558333240555))",53dcc1a8-9999-11e5-96a9-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,27
"MULTILINESTRING ((12.127400252746869 54.073933332030919,12.128743718657812 54.073635630061645))",53dcc98c-9999-11e5-96ab-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26-27
"MULTILINESTRING ((12.122201717265177 54.075283607561886,12.12449556873306 54.074637019139885,12.125845768351814 54.074301331453874,12.127400126726721 54.073933332164401))",53dcdbac-9999-11e5-96af-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26-27
"MULTILINESTRING ((12.140870231114963 54.086070191670657,12.140966296299386 54.085961437493239,12.141066300732209 54.085862113996519,12.141218746062778 54.085800470381379,12.141441556563102 54.085783584375939,12.141666617900309 54.085798416153047,12.14297419750466 54.085980364856731,12.1430763697924 54.085999563443451))",53dd1338-9999-11e5-96ba-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F1
"MULTILINESTRING ((12.139870517445525 54.089756726012538,12.140010536835277 54.089706600592187,12.140130944823285 54.08963556031204,12.140251418145281 54.089546637555834,12.140361646317604 54.08941054976529,12.140411547368274 54.089292144993692,12.140480833516659 54.088978629978577))",53dd1acc-9999-11e5-96bb-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F1-F2
"MULTILINESTRING ((12.129172043020256 54.089822156145232,12.134275142417172 54.089928265341037))",53dd1f2c-9999-11e5-96bc-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,49-F1
"MULTILINESTRING ((12.140471381628103 54.088979539622564,12.140598626627842 54.088209733996216,12.140522553678428 54.088155726729489,12.140495180771889 54.088076052244546,12.14079567940883 54.087208994239397,12.140817048936574 54.087116592394963,12.14080592721375 54.087033753817238,12.140664345507911 54.086842695806467,12.140637164298063 54.086782251310332,12.140630752089084 54.086489043213895,12.140733486252188 54.086450732256864,12.14081451308766 54.086367785833673,12.140835882144675 54.086275383973167))",53dd231e-9999-11e5-96bd-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F1-F2
"MULTILINESTRING ((12.140870222895511 54.086067765440092,12.14092195423064 54.085933093448595,12.140981832942838 54.085822045261516,12.141103801142302 54.085657367220534))",53dd2bc0-9999-11e5-96bf-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.141377325607468 54.083019812059938,12.140696370206003 54.081926465313764,12.140599227946593 54.081825934786295,12.140517122047546 54.081773552010958,12.140412847232771 54.081725508377396,12.139540821999519 54.08137202219271))",53dd302a-9999-11e5-96c0-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.13315433534332 54.078967756020354,12.133459705695241 54.079041822374663,12.133735318524993 54.079111517860468,12.133988652273977 54.079190043896176,12.139540710428893 54.081376335641359))",53dd3426-9999-11e5-96c1-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.127465542641447 54.082326715737345,12.127526205352467 54.082214684896265,12.127620080163322 54.082081950808551,12.127697746295494 54.082007104203981,12.128086585167026 54.081758315547624,12.128427737579477 54.081538242140283))",53dd3818-9999-11e5-96c2-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.16631879523865 54.102105235525819,12.166911954654861 54.102000265800157,12.167063848676838 54.101984509125693,12.167239017843123 54.101986602159855,12.168384186750833 54.102049704634645,12.168555311414108 54.102049465038803,12.168721185871266 54.102029553102234,12.169405962991227 54.101849498878209,12.17010182796349 54.101637794159451,12.170760891592945 54.101402234729626,12.171257181141891 54.101205184062074,12.171818296835522 54.100950528024185))",53dd3d04-9999-11e5-96c3-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.171820587099706 54.100955467084894,12.17221470905675 54.100754874014399,12.172798865657686 54.100433863293226,12.173233533834065 54.100161140441095,12.17362735689723 54.099892428815529,12.174061812646432 54.099571627830549,12.174699504111853 54.099034505465333,12.174981115280639 54.098773770090823))",53dd425e-9999-11e5-96c4-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.166310608102423 54.102107673076844,12.158391640888341 54.103559810585331))",53dd468c-9999-11e5-96c5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.1429852311792 54.091425191954819,12.142796803382286 54.092174494255659,12.142772547476669 54.0923803938093))",53de02ca-9999-11e5-96e9-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,49-F2
"MULTILINESTRING ((12.111770791024334 54.140150253077152,12.11106196910904 54.140330067744308,12.109370554629297 54.140605461684949,12.108699919283103 54.140672610021049,12.10514426191607 54.140889163309069,12.104226838223864 54.141012234890844,12.103423090862496 54.141206546544048,12.103006931648482 54.141409520874639,12.102815862121576 54.141571350246402,12.102533268442839 54.141547452985129,12.102301461719749 54.141658301379728,12.102304217715535 54.141826750840238,12.102504331154872 54.141938610561198,12.102768027070359 54.141935354909712,12.10289477090414 54.142142539090003,12.102886323000771 54.142297478640337,12.102621086186334 54.142754996257082,12.102476138090235 54.143131168488843))",53dd8818-9999-11e5-96d3-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,19-19A-45-49
"MULTILINESTRING ((12.127465042590535 54.082328064179073,12.127489081819188 54.082152001415203,12.127476226715489 54.081988019092115,12.127451359970713 54.081894051050682,12.127422289284612 54.08178553000689,12.127351996192997 54.081592673313757,12.127286106841046 54.081479428584466,12.127215888142773 54.081351720806566))",53dd7f12-9999-11e5-96d1-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,49-F1
"MULTILINESTRING ((12.129174815684731 54.089821883586019,12.128502552971479 54.089801036999468,12.128312481920645 54.089773293208857,12.128140631443756 54.089726209665429,12.12798320668418 54.089655567032217,12.127858778722567 54.089574015984532,12.127767036508725 54.089462416629374,12.12771559008273 54.089335767695069,12.127690722735654 54.089202171254151,12.127695450853855 54.088607198603547,12.127684767223744 54.088494434770389,12.127625955930736 54.088350001176508,12.127542255890651 54.088228867862256,12.12743771221788 54.088134624919995,12.127289540257257 54.088036833629523,12.126960043380114 54.087882351833592,12.126741248254705 54.087774659840491,12.126612511062689 54.087682867901897,12.126499594764411 54.087570211504286))",53dd8d68-9999-11e5-96d4-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,49-F1
"MULTILINESTRING ((12.126030380943249 54.085694861408683,12.126108391878594 54.085273332781163,12.126365735225711 54.084672613203963,12.127465292478297 54.082327345027942))",53dd91b4-9999-11e5-96d5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,49-F1-F2
"MULTILINESTRING ((12.142985984217965 54.091424202592428,12.143111502217458 54.090969807639546,12.143113446230043 54.090911935050507,12.143084397719763 54.090860209851918,12.143042671433047 54.090824584782098,12.142973846104454 54.090790789119566,12.141078893224991 54.090056617919046,12.140984339924623 54.090019077135196,12.1408835089377 54.089989091926583,12.140548781600856 54.089910495903666,12.139870515934 54.089756276710851))",53de06ee-9999-11e5-96ea-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,49-F2
"MULTILINESTRING ((12.118784424570389 54.137968960593561,12.119038086591425 54.137826551560458,12.119261581815376 54.137684171882839,12.11946082239821 54.137534806784913,12.119690229243028 54.13734263802084,12.119996544631444 54.137006557992216))",53ddf58c-9999-11e5-96e6-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,19-19A-45-45A-49
"MULTILINESTRING ((12.119993126344431 54.136997768494822,12.120123626707693 54.1368299991207,12.120249877377963 54.136617388656752,12.120374311455427 54.136431584544198,12.120476465542218 54.136293829877928,12.120591670686817 54.136179669188181))",53ddfe10-9999-11e5-96e8-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,19-19A-45-45A-49
